Date,Ticker,Close,Strategy,Short_Window,Long_Window,Raw_Signal,Position,Trade_Shares,Shares,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2021-11-15,MSFT,323.1427307128906,MovingAverage,5,20,1,1,0,1103,104.6993522644043,356531.13132858276,-0.0019294542279157945,2.565311313285828
2021-11-16,MSFT,326.45037841796875,MovingAverage,5,20,1,1,0,1103,104.6993522644043,360179.46674728394,0.010232866356174819,2.601794667472839
2021-11-17,MSFT,326.6719970703125,MovingAverage,5,20,1,1,0,1103,104.6993522644043,360423.9121208191,0.0006786765934845285,2.604239121208191
2021-11-18,MSFT,328.74298095703125,MovingAverage,5,20,1,1,0,1103,104.6993522644043,362708.2073478699,0.006337801544879396,2.627082073478699
2021-11-19,MSFT,330.5154724121094,MovingAverage,5,20,1,1,0,1103,104.6993522644043,364663.26542282104,0.0053901677308230145,2.6466326542282106
2021-11-22,MSFT,327.3558349609375,MovingAverage,5,20,1,1,0,1103,104.6993522644043,361178.18531417847,-0.00955698157477336,2.6117818531417845
2021-11-23,MSFT,325.2848205566406,MovingAverage,5,20,1,1,0,1103,104.6993522644043,358893.856426239,-0.006324659076384687,2.5889385642623903
2021-11-24,MSFT,325.5063781738281,MovingAverage,5,20,1,1,0,1103,104.6993522644043,359138.2344779968,0.0006809201310695734,2.5913823447799684
2021-11-26,MSFT,317.5784912109375,MovingAverage,5,20,1,1,0,1103,104.6993522644043,350393.77515792847,-0.024348449929811333,2.5039377515792847
2021-11-29,MSFT,324.27337646484375,MovingAverage,5,20,1,1,0,1103,104.6993522644043,357778.23359298706,0.02107474207191684,2.5777823359298706
2021-11-30,MSFT,318.4550476074219,MovingAverage,5,20,0,1,0,1103,104.6993522644043,351360.61686325073,-0.017937415211896512,2.5136061686325073
2021-12-01,MSFT,317.9637756347656,MovingAverage,5,20,0,0,-1103,0,350818.7438774109,350818.7438774109,-0.0015422132129587762,2.508187438774109
2021-12-02,MSFT,317.39544677734375,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-03,MSFT,311.15338134765625,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-06,MSFT,314.216552734375,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-07,MSFT,322.62615966796875,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-08,MSFT,322.6741943359375,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-09,MSFT,320.8729248046875,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-10,MSFT,329.9664306640625,MovingAverage,5,20,0,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-13,MSFT,326.941650390625,MovingAverage,5,20,1,0,0,0,350818.7438774109,350818.7438774109,0.0,2.508187438774109
2021-12-14,MSFT,316.2876892089844,MovingAverage,5,20,1,1,1109,1109,55.6965446472168,350818.7438774109,0.0,2.508187438774109
2021-12-15,MSFT,322.3659973144531,MovingAverage,5,20,1,1,0,1109,55.6965446472168,357559.58756637573,0.019214605281524966,2.5755958756637574
2021-12-16,MSFT,312.9739074707031,MovingAverage,5,20,1,1,0,1109,55.6965446472168,347143.759929657,-0.029130326801222184,2.47143759929657
2021-12-17,MSFT,311.9142761230469,MovingAverage,5,20,0,1,0,1109,55.6965446472168,345968.6287651062,-0.0033851426993499745,2.459686287651062
2021-12-20,MSFT,308.1670227050781,MovingAverage,5,20,0,0,-1109,0,341812.92472457886,341812.92472457886,-0.012011794408529619,2.4181292472457887
2021-12-21,MSFT,315.27618408203125,MovingAverage,5,20,0,0,0,0,341812.92472457886,341812.92472457886,0.0,2.4181292472457887
2021-12-22,MSFT,320.96929931640625,MovingAverage,5,20,0,0,0,0,341812.92472457886,341812.92472457886,0.0,2.4181292472457887
2021-12-23,MSFT,322.40460205078125,MovingAverage,5,20,0,0,0,0,341812.92472457886,341812.92472457886,0.0,2.4181292472457887
2021-12-27,MSFT,329.8797302246094,MovingAverage,5,20,1,0,0,0,341812.92472457886,341812.92472457886,0.0,2.4181292472457887
2021-12-28,MSFT,328.7237548828125,MovingAverage,5,20,1,1,1039,1039,268.9434013366699,341812.92472457886,0.0,2.4181292472457887
2021-12-29,MSFT,329.3980407714844,MovingAverage,5,20,1,1,0,1039,268.9434013366699,342513.50776290894,0.0020496095602429154,2.4251350776290894
2021-12-30,MSFT,326.8646545410156,MovingAverage,5,20,1,1,0,1039,268.9434013366699,339881.3194694519,-0.007684918211398162,2.3988131946945193
2021-12-31,MSFT,323.9747619628906,MovingAverage,5,20,1,1,0,1039,268.9434013366699,336878.72108078003,-0.008834255419976844,2.3687872108078003
2022-01-03,MSFT,322.4623718261719,MovingAverage,5,20,1,1,0,1039,268.9434013366699,335307.34772872925,-0.004664507591959133,2.3530734772872925
2022-01-04,MSFT,316.9330749511719,MovingAverage,5,20,1,1,0,1039,268.9434013366699,329562.40827560425,-0.01713335389766879,2.2956240827560426
2022-01-05,MSFT,304.7666320800781,MovingAverage,5,20,0,1,0,1039,268.9434013366699,316921.47413253784,-0.038356723417602656,2.1692147413253786
2022-01-06,MSFT,302.3584289550781,MovingAverage,5,20,0,0,-1039,0,314419.35108566284,314419.35108566284,-0.007895088377093074,2.1441935108566286
2022-01-07,MSFT,302.5126037597656,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-10,MSFT,302.7341003417969,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-11,MSFT,303.4180908203125,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-12,MSFT,306.58734130859375,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-13,MSFT,293.61175537109375,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-14,MSFT,298.8135070800781,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-18,MSFT,291.5406188964844,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-19,MSFT,292.1957092285156,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-20,MSFT,290.5292053222656,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-21,MSFT,285.16363525390625,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-24,MSFT,285.4911804199219,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-25,MSFT,277.900390625,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-26,MSFT,285.81866455078125,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-27,MSFT,288.8338317871094,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-28,MSFT,296.9447326660156,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-01-31,MSFT,299.56494140625,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-02-01,MSFT,297.4264221191406,MovingAverage,5,20,0,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-02-02,MSFT,301.953857421875,MovingAverage,5,20,1,0,0,0,314419.35108566284,314419.35108566284,0.0,2.1441935108566286
2022-02-03,MSFT,290.1920166015625,MovingAverage,5,20,1,1,1083,1083,141.3971061706543,314419.35108566284,0.0,2.1441935108566286
2022-02-04,MSFT,294.70989990234375,MovingAverage,5,20,1,1,0,1083,141.3971061706543,319312.21870040894,0.015561598221774275,2.1931221870040893
2022-02-07,MSFT,289.9031066894531,MovingAverage,5,20,1,1,0,1083,141.3971061706543,314106.4616508484,-0.016303031154735748,2.141064616508484
2022-02-08,MSFT,293.3804931640625,MovingAverage,5,20,1,1,0,1083,141.3971061706543,317872.47120285034,0.01198959592301585,2.1787247120285036
2022-02-09,MSFT,299.7864685058594,MovingAverage,5,20,1,1,0,1083,141.3971061706543,324810.14249801636,0.021825329097903357,2.2481014249801636
2022-02-10,MSFT,291.2806396484375,MovingAverage,5,20,1,1,0,1083,141.3971061706543,315598.32984542847,-0.028360606543079703,2.155983298454285
2022-02-11,MSFT,284.2099304199219,MovingAverage,5,20,0,1,0,1083,141.3971061706543,307940.75175094604,-0.024263683835820338,2.0794075175094604
2022-02-14,MSFT,284.17144775390625,MovingAverage,5,20,0,0,-1083,0,307899.0750236511,307899.0750236511,-0.00013534008427906752,2.0789907502365113
2022-02-15,MSFT,289.440673828125,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-16,MSFT,289.102783203125,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-17,MSFT,280.6373291015625,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-18,MSFT,277.9344482421875,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-22,MSFT,277.7317810058594,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-23,MSFT,270.5404357910156,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-24,MSFT,284.3633117675781,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-25,MSFT,286.9888610839844,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-02-28,MSFT,288.41754150390625,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-03-01,MSFT,284.7108154296875,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-03-02,MSFT,289.7688903808594,MovingAverage,5,20,0,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-03-03,MSFT,285.64715576171875,MovingAverage,5,20,1,0,0,0,307899.0750236511,307899.0750236511,0.0,2.0789907502365113
2022-03-04,MSFT,279.7974853515625,MovingAverage,5,20,0,1,1100,1100,121.84113693237305,307899.0750236511,0.0,2.0789907502365113
2022-03-07,MSFT,269.22760009765625,MovingAverage,5,20,0,0,-1100,0,296272.20124435425,296272.20124435425,-0.0377619639760326,1.9627220124435425
2022-03-08,MSFT,266.27386474609375,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-09,MSFT,278.48468017578125,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-10,MSFT,275.6757507324219,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-11,MSFT,270.347412109375,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-14,MSFT,266.8433532714844,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-15,MSFT,277.1816101074219,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-16,MSFT,284.17022705078125,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-17,MSFT,284.9714660644531,MovingAverage,5,20,0,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-18,MSFT,290.0005798339844,MovingAverage,5,20,1,0,0,0,296272.20124435425,296272.20124435425,0.0,1.9627220124435425
2022-03-21,MSFT,288.7746276855469,MovingAverage,5,20,1,1,1025,1025,278.2078666687012,296272.20124435425,0.0,1.9627220124435425
2022-03-22,MSFT,293.5045166015625,MovingAverage,5,20,1,1,0,1025,278.2078666687012,301120.33738327026,0.016363790185355498,2.0112033738327026
2022-03-23,MSFT,289.09320068359375,MovingAverage,5,20,1,1,0,1025,278.2078666687012,296598.7385673523,-0.015015919732325522,1.965987385673523
2022-03-24,MSFT,293.5431823730469,MovingAverage,5,20,1,1,0,1025,278.2078666687012,301159.96979904175,0.015378457958794334,2.0115996979904174
2022-03-25,MSFT,293.1378173828125,MovingAverage,5,20,1,1,0,1025,278.2078666687012,300744.4706840515,-0.0013796624938815505,2.007444706840515
2022-03-28,MSFT,299.9140625,MovingAverage,5,20,1,1,0,1025,278.2078666687012,307690.1219291687,0.02309485933130917,2.076901219291687
2022-03-29,MSFT,304.46051025390625,MovingAverage,5,20,1,1,0,1025,278.2078666687012,312350.2308769226,0.015145461669473725,2.123502308769226
2022-03-30,MSFT,302.9643249511719,MovingAverage,5,20,1,1,0,1025,278.2078666687012,310816.6409416199,-0.004909840889174899,2.108166409416199
2022-03-31,MSFT,297.6070251464844,MovingAverage,5,20,1,1,0,1025,278.2078666687012,305325.4086418152,-0.01766711165518353,2.0532540864181517
2022-04-01,MSFT,298.6784973144531,MovingAverage,5,20,1,1,0,1025,278.2078666687012,306423.66761398315,0.003597011388778215,2.0642366761398314
2022-04-04,MSFT,304.0357666015625,MovingAverage,5,20,1,1,0,1025,278.2078666687012,311914.86863327026,0.017920290106979042,2.1191486863327027
2022-04-05,MSFT,300.0877685546875,MovingAverage,5,20,1,1,0,1025,278.2078666687012,307868.1706352234,-0.01297372586237533,2.078681706352234
2022-04-06,MSFT,289.102783203125,MovingAverage,5,20,1,1,0,1025,278.2078666687012,296608.5606498718,-0.036572829084993264,1.9660856064987184
2022-04-07,MSFT,290.90789794921875,MovingAverage,5,20,1,1,0,1025,278.2078666687012,298458.8032646179,0.006237994650903467,1.9845880326461791
2022-04-08,MSFT,286.6606750488281,MovingAverage,5,20,1,1,0,1025,278.2078666687012,294105.39979171753,-0.014586279329950269,1.9410539979171753
2022-04-11,MSFT,275.3571472167969,MovingAverage,5,20,0,1,0,1025,278.2078666687012,282519.2837638855,-0.03939443490679595,1.825192837638855
2022-04-12,MSFT,272.26824951171875,MovingAverage,5,20,0,0,-1025,0,279353.1636161804,279353.1636161804,-0.011206739963106949,1.7935316361618043
2022-04-13,MSFT,277.63519287109375,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-14,MSFT,270.11566162109375,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-18,MSFT,270.7817077636719,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-19,MSFT,275.3957824707031,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-20,MSFT,276.41900634765625,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-21,MSFT,271.0616149902344,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-22,MSFT,264.5170593261719,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-25,MSFT,270.9747314453125,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-26,MSFT,260.83929443359375,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-27,MSFT,273.3880310058594,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-28,MSFT,279.5755310058594,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-04-29,MSFT,267.88580322265625,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-02,MSFT,274.5945739746094,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-03,MSFT,271.9980163574219,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-04,MSFT,279.91339111328125,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-05,MSFT,267.7218017578125,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-06,MSFT,265.1926574707031,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-09,MSFT,255.39512634277344,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-10,MSFT,260.144287109375,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-11,MSFT,251.5049743652344,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-12,MSFT,246.4855194091797,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-13,MSFT,252.0552215576172,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-16,MSFT,252.42202758789065,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-17,MSFT,257.55731201171875,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-18,MSFT,245.8308258056641,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-19,MSFT,244.92135620117188,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-20,MSFT,244.3601531982422,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-23,MSFT,252.18751525878903,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-24,MSFT,251.19097900390625,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-25,MSFT,253.9967803955078,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-26,MSFT,257.26702880859375,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-27,MSFT,264.3687438964844,MovingAverage,5,20,0,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
2022-05-31,MSFT,263.04327392578125,MovingAverage,5,20,1,0,0,0,279353.1636161804,279353.1636161804,0.0,1.7935316361618043
