Date,Ticker,Close,RSI,Strategy,Buy_Threshold,Sell_Threshold,Raw_Signal,Position,Trade_Shares,Shares,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2024-02-01,AAPL,184.7685546875,52.166537588575565,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-02,AAPL,183.76983642578125,49.8832993556766,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-05,AAPL,185.5793609619141,56.85737084604266,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-06,AAPL,187.1811981201172,60.96019449771365,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-07,AAPL,187.28997802734375,51.60094894510625,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-08,AAPL,186.21221923828125,42.80648450412381,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-09,AAPL,186.9745635986328,38.552617629909705,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-12,AAPL,185.29139709472656,31.77340132660524,RSI,30.0,70.0,0,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-13,AAPL,183.2023773193359,29.777383820066532,RSI,30.0,70.0,1,0,0,0,167022.00472068784,167022.00472068784,0.0,0.6702200472068784
2024-02-14,AAPL,182.3211975097656,29.062329535173347,RSI,30.0,70.0,1,1,916,916,15.787801742553711,167022.00472068784,0.0,0.6702200472068784
2024-02-15,AAPL,182.0341033935547,30.998723630861647,RSI,30.0,70.0,1,1,0,916,15.787801742553711,166759.02651023865,-0.001574512357751745,0.6675902651023864
2024-02-16,AAPL,180.49948120117188,29.825172550274075,RSI,30.0,70.0,1,1,0,916,15.787801742553711,165353.312582016,-0.008429612223338045,0.65353312582016
2024-02-20,AAPL,179.7569580078125,34.24559142696833,RSI,30.0,70.0,1,1,0,916,15.787801742553711,164673.1613368988,-0.004113320951945387,0.646731613368988
2024-02-21,AAPL,180.50938415527344,44.5510258702464,RSI,30.0,70.0,1,1,0,916,15.787801742553711,165362.38368797302,0.004185395758961485,0.6536238368797302
2024-02-22,AAPL,182.5390625,43.185595877927256,RSI,30.0,70.0,1,1,0,916,15.787801742553711,167221.56905174255,0.0112430972649602,0.6722156905174255
2024-02-23,AAPL,180.70741271972656,41.09325809088561,RSI,30.0,70.0,1,1,0,916,15.787801742553711,165543.77785301208,-0.010033342039813764,0.6554377785301209
2024-02-26,AAPL,179.36090087890625,31.413677513510933,RSI,30.0,70.0,1,1,0,916,15.787801742553711,164310.37300682068,-0.007450626427569884,0.6431037300682068
2024-02-27,AAPL,180.8163299560547,30.80811241062638,RSI,30.0,70.0,1,1,0,916,15.787801742553711,165643.54604148865,0.008113748452221126,0.6564354604148865
2024-02-28,AAPL,179.6183319091797,28.293612108662984,RSI,30.0,70.0,1,1,0,916,15.787801742553711,164546.17983055115,-0.006624865484723741,0.6454617983055115
2024-02-29,AAPL,178.9549560546875,28.97301044426132,RSI,30.0,70.0,1,1,0,916,15.787801742553711,163938.5275478363,-0.003692898147745538,0.6393852754783631
2024-03-01,AAPL,177.8758087158203,24.112760241656375,RSI,30.0,70.0,1,1,0,916,15.787801742553711,162950.02858543396,-0.006029692819547239,0.6295002858543397
2024-03-04,AAPL,173.361083984375,20.76674640522191,RSI,30.0,70.0,1,1,0,916,15.787801742553711,158814.54073143005,-0.025378871608087383,0.5881454073143004
2024-03-05,AAPL,168.43055725097656,18.228391317932065,RSI,30.0,70.0,1,1,0,916,15.787801742553711,154298.17824363708,-0.028437965862524894,0.5429817824363707
2024-03-06,AAPL,167.44044494628906,18.14337335780232,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153391.23537254333,-0.005877858581464834,0.5339123537254333
2024-03-07,AAPL,167.3216552734375,18.275065361864208,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153282.4240322113,-0.0007093713018723191,0.5328242403221131
2024-03-08,AAPL,169.0344696044922,25.46615772924224,RSI,30.0,70.0,1,1,0,916,15.787801742553711,154851.3619594574,0.010235602269157651,0.5485136195945739
2024-03-11,AAPL,171.03443908691406,32.28797368536837,RSI,30.0,70.0,1,1,0,916,15.787801742553711,156683.33400535583,0.011830519426610397,0.5668333400535583
2024-03-12,AAPL,171.5096435546875,31.516951994158703,RSI,30.0,70.0,1,1,0,916,15.787801742553711,157118.6212978363,0.0027781339683874418,0.5711862129783631
2024-03-13,AAPL,169.43051147460938,23.13313434777605,RSI,30.0,70.0,1,1,0,916,15.787801742553711,155214.13631248474,-0.012121319354893023,0.5521413631248475
2024-03-14,AAPL,171.2819366455078,30.697493612787422,RSI,30.0,70.0,1,1,0,916,15.787801742553711,156910.0417690277,0.010926230669664472,0.5691004176902772
2024-03-15,AAPL,170.90573120117188,31.967963178221424,RSI,30.0,70.0,1,1,0,916,15.787801742553711,156565.437582016,-0.0021961895053153047,0.56565437582016
2024-03-18,AAPL,171.9947967529297,30.88797676915672,RSI,30.0,70.0,1,1,0,916,15.787801742553711,157563.02162742615,0.006371674750294654,0.5756302162742615
2024-03-19,AAPL,174.33135986328125,39.084197546577414,RSI,30.0,70.0,1,1,0,916,15.787801742553711,159703.31343650818,0.013583718990506366,0.5970331343650819
2024-03-20,AAPL,176.8956298828125,46.05764208671552,RSI,30.0,70.0,1,1,0,916,15.787801742553711,162052.1847743988,0.014707718251722124,0.620521847743988
2024-03-21,AAPL,169.6681365966797,37.28135386105389,RSI,30.0,70.0,1,1,0,916,15.787801742553711,155431.80092430115,-0.040853406939957204,0.5543180092430116
2024-03-22,AAPL,170.56910705566406,45.12787221884648,RSI,30.0,70.0,1,1,0,916,15.787801742553711,156257.08986473083,0.005309653079498267,0.5625708986473084
2024-03-25,AAPL,169.1533203125,51.43760193901899,RSI,30.0,70.0,1,1,0,916,15.787801742553711,154960.22920799255,-0.008299531610763689,0.5496022920799255
2024-03-26,AAPL,168.02462768554688,51.15559008592145,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153926.3467617035,-0.006671921250847923,0.5392634676170349
2024-03-27,AAPL,171.5888671875,57.42851617742842,RSI,30.0,70.0,1,1,0,916,15.787801742553711,157191.19014549255,0.021210425976284863,0.5719119014549254
2024-03-28,AAPL,169.77703857421875,51.28824975394468,RSI,30.0,70.0,1,1,0,916,15.787801742553711,155531.55513572693,-0.01055806631548184,0.5553155513572692
2024-04-01,AAPL,168.3414306640625,45.234707317191706,RSI,30.0,70.0,1,1,0,916,15.787801742553711,154216.5382900238,-0.008454984228477347,0.542165382900238
2024-04-02,AAPL,167.16323852539062,42.49571102193596,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153137.31429100037,-0.006998108056308627,0.5313731429100037
2024-04-03,AAPL,167.96519470214844,47.35333237422602,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153871.90614891052,0.004796948812320512,0.5387190614891053
2024-04-04,AAPL,167.14346313476562,42.23626771549861,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153119.20003318787,-0.004891770918820093,0.5311920003318786
2024-04-05,AAPL,167.89590454101562,44.43219398406424,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153808.43636131287,0.004501305701542391,0.5380843636131287
2024-04-08,AAPL,166.77713012695312,40.35856131108566,RSI,30.0,70.0,1,1,0,916,15.787801742553711,152783.63899803162,-0.006662816341711508,0.5278363899803162
2024-04-09,AAPL,167.98501586914062,37.76248425859451,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153890.06233787537,0.007241765853331916,0.5389006233787537
2024-04-10,AAPL,166.11378479003906,28.638671375476815,RSI,30.0,70.0,1,1,0,916,15.787801742553711,152176.01466941833,-0.011138130964517545,0.5217601466941832
2024-04-11,AAPL,173.30169677734375,57.21023152894612,RSI,30.0,70.0,1,1,0,916,15.787801742553711,158760.14204978943,0.043266525244955334,0.5876014204978943
2024-04-12,AAPL,174.79672241210938,58.19581496090244,RSI,30.0,70.0,1,1,0,916,15.787801742553711,160129.58553123474,0.008625864551165652,0.6012958553123473
2024-04-15,AAPL,170.9750213623047,53.23028486422397,RSI,30.0,70.0,1,1,0,916,15.787801742553711,156628.90736961365,-0.021861532645622517,0.5662890736961366
2024-04-16,AAPL,167.69790649414062,49.46166703205862,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153627.07015037537,-0.01916528225632408,0.5362707015037536
2024-04-17,AAPL,166.33160400390625,40.66129340029316,RSI,30.0,70.0,1,1,0,916,15.787801742553711,152375.53706932068,-0.008146566095608265,0.5237553706932068
2024-04-18,AAPL,165.38111877441406,41.94484070641564,RSI,30.0,70.0,1,1,0,916,15.787801742553711,151504.89259910583,-0.005713807392972559,0.5150489259910584
2024-04-19,AAPL,163.3614044189453,41.06576498793607,RSI,30.0,70.0,1,1,0,916,15.787801742553711,149654.83424949646,-0.012211211914487707,0.4965483424949646
2024-04-22,AAPL,164.19305419921875,44.60435922226756,RSI,30.0,70.0,1,1,0,916,15.787801742553711,150416.62544822693,0.005090321355476268,0.5041662544822694
2024-04-23,AAPL,165.2425079345703,45.09804244769861,RSI,30.0,70.0,1,1,0,916,15.787801742553711,151377.92506980896,0.006390913362917416,0.5137792506980896
2024-04-24,AAPL,167.3414764404297,50.34083035803865,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153300.58022117615,0.012701027250046737,0.5330058022117614
2024-04-25,AAPL,168.2028045654297,50.526278881493184,RSI,30.0,70.0,1,1,0,916,15.787801742553711,154089.55678367615,0.005146598671457614,0.5408955678367615
2024-04-26,AAPL,167.61868286132812,51.47006924934562,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153554.50130271912,-0.0034723669282026304,0.5355450130271913
2024-04-29,AAPL,171.77696228027344,56.00499133234454,RSI,30.0,70.0,1,1,0,916,15.787801742553711,157363.48525047302,0.02480542032593913,0.5736348525047301
2024-04-30,AAPL,168.63848876953125,53.843884293411925,RSI,30.0,70.0,1,1,0,916,15.787801742553711,154488.64351463318,-0.01826879807131876,0.5448864351463318
2024-05-01,AAPL,167.61868286132812,39.34664909233617,RSI,30.0,70.0,1,1,0,916,15.787801742553711,153554.50130271912,-0.006046672368028028,0.5355450130271913
2024-05-02,AAPL,171.31166076660156,43.964294793633776,RSI,30.0,70.0,1,1,0,916,15.787801742553711,156937.26906394958,0.022029753166021848,0.5693726906394958
2024-05-03,AAPL,181.55886840820312,64.993033312568,RSI,30.0,70.0,1,1,0,916,15.787801742553711,166323.71126365662,0.05981015380025623,0.6632371126365662
2024-05-06,AAPL,179.90548706054688,68.12711794512987,RSI,30.0,70.0,1,1,0,916,15.787801742553711,164809.2139492035,-0.00910572102405982,0.6480921394920349
2024-05-07,AAPL,180.5885772705078,71.60871855808819,RSI,30.0,70.0,0,1,0,916,15.787801742553711,165434.9245815277,0.0037965755513953425,0.6543492458152771
2024-05-08,AAPL,180.9252166748047,74.00626091677844,RSI,30.0,70.0,0,0,-916,0,165743.28627586365,165743.28627586365,0.0018639455672129213,0.6574328627586365
2024-05-09,AAPL,182.7370452880859,80.11707168980745,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-10,AAPL,181.4779815673828,76.51500078881304,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-13,AAPL,184.68020629882812,77.97001148337549,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-14,AAPL,185.82032775878903,77.34484723844209,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-15,AAPL,188.09068298339844,78.2517769912794,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-16,AAPL,188.2096405029297,79.64228460919695,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-17,AAPL,188.2393798828125,76.89597662608978,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-20,AAPL,189.3993377685547,86.26304710417061,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-21,AAPL,190.69810485839844,89.92383885532874,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-22,AAPL,189.2605133056641,83.67650292247666,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-23,AAPL,185.2750701904297,59.11407364607107,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-24,AAPL,188.3484344482422,69.35821427097034,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-28,AAPL,188.3583526611328,68.3821936758323,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-29,AAPL,188.65579223632812,68.32343918516685,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-30,AAPL,189.64718627929688,67.04159482320685,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-05-31,AAPL,190.5989532470703,72.84006847221373,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-03,AAPL,192.3636474609375,70.73298472433812,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-04,AAPL,192.6809234619141,69.37291886413941,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-05,AAPL,194.18785095214844,67.99292502107363,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-06,AAPL,192.809814453125,62.636232329930166,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-07,AAPL,195.1990966796875,66.92385098201021,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-10,AAPL,191.46145629882812,54.4558327118254,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-11,AAPL,205.37098693847656,70.52133822065686,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-12,AAPL,211.2401580810547,77.35019139046688,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-13,AAPL,212.4001007080078,86.30574939506279,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-14,AAPL,210.6651306152344,80.97992988699315,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-17,AAPL,214.80921936035156,82.93828560483882,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-18,AAPL,212.44964599609375,78.1822236744892,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-20,AAPL,207.87924194335935,69.90690111325475,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-21,AAPL,205.7080841064453,66.06920296628655,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-24,AAPL,206.35247802734375,65.24090272522582,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-25,AAPL,207.2745056152344,65.69298679426643,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-26,AAPL,211.4185791015625,67.53431995937973,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-27,AAPL,212.2613067626953,70.01224182358276,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-06-28,AAPL,208.81118774414065,63.70533653955475,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-01,AAPL,214.88853454589844,72.52624168791917,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-02,AAPL,218.3783264160156,65.64142103426347,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-03,AAPL,219.6473388671875,61.36731343178889,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-05,AAPL,224.3961639404297,64.78494360773587,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-08,AAPL,225.8634796142578,68.85611116643199,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-09,AAPL,226.716064453125,66.08626458237563,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-10,AAPL,230.97915649414065,73.80897296440982,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-11,AAPL,225.61561584472656,72.3346218717972,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-12,AAPL,228.5601043701172,78.22677011249017,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-15,AAPL,232.386962890625,79.81379874328131,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-16,AAPL,232.80335998535156,79.57729123995016,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-17,AAPL,226.91436767578125,67.25546941213972,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-18,AAPL,222.2547149658203,60.25637813268921,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-19,AAPL,222.3836212158203,64.94866602243599,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-22,AAPL,222.03660583496097,59.01021779655347,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-23,AAPL,223.07760620117188,56.31323546655365,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-24,AAPL,216.66314697265625,46.477842892184235,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-25,AAPL,215.6221923828125,38.650998633803745,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-26,AAPL,216.0881500244141,37.01949923936842,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-29,AAPL,216.36573791503903,36.04283616110757,RSI,30.0,70.0,0,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-30,AAPL,216.92095947265625,28.93652686506283,RSI,30.0,70.0,1,0,0,0,165743.28627586365,165743.28627586365,0.0,0.6574328627586365
2024-07-31,AAPL,220.1727600097656,41.29401950298952,RSI,30.0,70.0,1,1,752,752,173.37074851992656,165743.28627586365,0.0,0.6574328627586365
2024-08-01,AAPL,216.48471069335935,31.13387964463533,RSI,30.0,70.0,1,1,0,752,173.37074851992656,162969.87318992615,-0.016733185085526903,0.6296987318992615
2024-08-02,AAPL,217.97181701660156,25.70189007104416,RSI,30.0,70.0,1,1,0,752,173.37074851992656,164088.1771450043,0.006862028749171856,0.640881771450043
2024-08-05,AAPL,207.47276306152344,18.134213357145924,RSI,30.0,70.0,1,1,0,752,173.37074851992656,156192.88857078555,-0.04811613311568275,0.5619288857078555
2024-08-06,AAPL,205.4502868652344,20.08844160583007,RSI,30.0,70.0,1,1,0,752,173.37074851992656,154671.9864711762,-0.009737332560567191,0.5467198647117621
2024-08-07,AAPL,208.01806640625,28.93199577832877,RSI,30.0,70.0,1,1,0,752,173.37074851992656,156602.95668601993,0.01248429181585231,0.5660295668601993
2024-08-08,AAPL,211.47808837890625,35.309835537904505,RSI,30.0,70.0,1,1,0,752,173.37074851992656,159204.89320945743,0.01661486205943241,0.5920489320945743
